id,order_id,customer_ip,pre_order_only,sent_to_express,zoodfood_comment,created_at,updated_at,locale,has_delivery_guaranty,unpaid_delta_settlement,estimated_delivery_time,estimated_rider_pickup_time,negative_credit_to_pay,accepted_delivery_time,accepted_rider_pickup_time,segment_group_id,expected_delay_time
372967458,377222127,176.10.119.103,0,0,,2023-12-10 01:30:08,2023-12-10 01:30:08,fa,0,0,39,0,0,39,0,,0
372967457,377222126,164.215.221.185,0,0,,2023-12-10 01:30:07,2023-12-10 01:30:07,fa,1,0,30,18,0,30,18,,0
372967456,377222125,104.234.18.174,0,0,,2023-12-10 01:30:02,2023-12-10 01:30:02,fa,0,0,36,0,0,44,15,,0
372967455,377222124,89.198.57.157,0,0,,2023-12-10 01:30:02,2023-12-10 01:30:02,fa,1,0,41,16,0,41,16,,0
372967454,377222123,94.183.226.1,0,0,,2023-12-10 01:30:00,2023-12-10 01:30:00,fa,0,0,44,0,0,44,15,,0
372967453,377222122,204.18.7.225,0,0,,2023-12-10 01:29:57,2023-12-10 01:29:57,fa,0,0,44,0,0,44,0,,0
372967452,377222121,5.218.60.214,0,0,,2023-12-10 01:29:51,2023-12-10 01:29:51,fa,0,0,70,0,0,70,0,,0
372967451,377222120,104.234.18.174,0,0,,2023-12-10 01:29:50,2023-12-10 01:29:50,fa,0,0,36,0,0,36,0,,0
372967450,377222119,194.225.53.5,0,0,,2023-12-10 01:29:43,2023-12-10 01:29:43,fa,0,0,55,0,0,70,0,,0
372967449,377222118,86.55.99.48,0,0,,2023-12-10 01:29:39,2023-12-10 01:29:39,fa,1,0,46,18,0,46,18,,0
372967448,377222117,37.98.89.47,0,0,,2023-12-10 01:29:39,2023-12-10 01:29:39,fa,0,0,53,0,0,44,15,,0
372967447,377222116,5.125.12.225,0,0,,2023-12-10 01:29:35,2023-12-10 01:29:35,fa,0,0,37,0,0,70,15,,0
372967446,377222115,5.114.152.152,0,0,,2023-12-10 01:29:34,2023-12-10 01:29:34,fa,0,0,36,18,0,36,18,,0
372967445,377222114,104.234.18.174,0,0,,2023-12-10 01:29:34,2023-12-10 01:29:34,fa,0,0,36,0,0,36,0,,0
372967444,377222113,46.224.66.51,0,0,,2023-12-10 01:29:28,2023-12-10 01:29:28,fa,0,0,45,0,0,45,0,,0
372967443,377222112,94.177.76.189,0,0,,2023-12-10 01:29:25,2023-12-10 01:29:25,fa,0,0,70,0,0,70,15,,0
372967442,377222111,109.207.170.50,0,0,,2023-12-10 01:29:23,2023-12-10 01:29:23,fa,0,0,41,0,0,41,0,,0
372967441,377222110,98.98.156.14,0,0,,2023-12-10 01:29:21,2023-12-10 01:29:21,fa,0,0,50,0,0,50,0,,0
372967440,377222109,5.123.66.76,0,0,,2023-12-10 01:29:21,2023-12-10 01:29:21,fa,0,0,65,0,0,65,0,,0
372967439,377222108,5.217.1.66,0,0,,2023-12-10 01:29:19,2023-12-10 01:29:19,fa,0,0,44,0,0,44,0,,0
372967438,377222107,2.147.7.170,0,0,,2023-12-10 01:29:17,2023-12-10 01:29:17,fa,0,0,40,0,0,40,0,,0
372967437,377222106,5.210.225.97,0,0,,2023-12-10 01:29:13,2023-12-10 01:29:13,fa,0,0,69,0,0,69,15,,0
372967436,377222105,5.201.255.135,0,0,,2023-12-10 01:29:11,2023-12-10 01:29:11,fa,0,0,45,0,0,45,0,,0
372967435,377222104,37.98.88.48,0,0,,2023-12-10 01:29:06,2023-12-10 01:29:06,fa,0,0,64,0,0,64,15,,0
372967434,377222103,204.18.80.137,0,0,,2023-12-10 01:29:03,2023-12-10 01:29:03,fa,0,0,70,0,0,70,0,,0
372967433,377222102,5.22.25.208,0,0,,2023-12-10 01:28:59,2023-12-10 01:28:59,fa,0,0,31,0,0,31,0,,0
372967432,377222101,5.114.152.152,0,0,,2023-12-10 01:28:54,2023-12-10 01:28:54,fa,0,0,36,18,0,36,18,,0
372967431,377222100,83.122.228.20,0,0,,2023-12-10 01:28:52,2023-12-10 01:28:52,fa,0,0,52,0,0,52,0,,0
372967430,377222099,5.115.154.132,0,0,,2023-12-10 01:28:41,2023-12-10 01:28:41,fa,0,0,34,0,0,34,0,,0
372967429,377222098,204.18.33.236,0,0,,2023-12-10 01:28:39,2023-12-10 01:28:39,fa,0,0,41,25,0,41,25,,0
372967428,377222097,5.22.25.208,0,0,,2023-12-10 01:28:34,2023-12-10 01:28:34,fa,0,0,31,0,0,31,0,,0
372967427,377222096,2.147.5.126,0,0,,2023-12-10 01:28:32,2023-12-10 01:28:32,fa,1,0,37,0,0,45,0,,0
372967426,377222095,86.57.27.218,0,0,,2023-12-10 01:28:30,2023-12-10 01:28:30,fa,1,0,55,0,0,70,15,,0
372967425,377222094,164.90.208.205,0,0,,2023-12-10 01:28:28,2023-12-10 01:28:28,fa,0,0,45,0,0,70,0,,0
372967424,377222093,158.58.27.62,0,0,,2023-12-10 01:28:23,2023-12-10 01:28:23,fa,1,0,30,0,0,60,15,,0
372967423,377222092,5.216.214.121,0,0,,2023-12-10 01:28:22,2023-12-10 01:28:22,fa,0,0,70,0,0,70,0,,0
372967422,377222091,37.98.54.3,0,0,,2023-12-10 01:28:19,2023-12-10 01:28:19,fa,1,0,44,0,0,44,15,,0
372967421,377222090,2.147.157.29,0,0,,2023-12-10 01:28:16,2023-12-10 01:28:16,fa,0,0,46,0,0,70,0,,0
372967420,377222089,5.120.216.147,0,0,,2023-12-10 01:28:14,2023-12-10 01:28:14,fa,0,0,46,0,0,46,0,,0
372967419,377222088,5.114.152.152,0,0,,2023-12-10 01:28:05,2023-12-10 01:28:05,fa,0,0,36,18,0,36,18,,0
372967418,377222087,89.199.50.18,0,0,بدون پیازجعفری ارسال شود ,2023-12-10 01:28:02,2023-12-10 01:28:02,fa,0,7267,34,0,0,60,0,,0
372967417,377222086,37.129.169.131,0,0,,2023-12-10 01:27:56,2023-12-10 01:27:56,fa,0,0,45,0,0,70,0,,0
372967416,377222085,5.124.41.96,0,0,,2023-12-10 01:27:56,2023-12-10 01:27:56,fa,1,0,45,0,0,70,0,,0
372967415,377222084,5.112.220.120,0,0,,2023-12-10 01:27:53,2023-12-10 01:27:53,fa,0,0,46,0,0,44,20,,0
372967414,377222083,2.177.98.36,0,0,,2023-12-10 01:27:51,2023-12-10 01:27:51,fa,0,0,0,0,0,30,0,,0
372967413,377222082,5.126.55.246,0,0,,2023-12-10 01:27:44,2023-12-10 01:27:44,fa,0,0,33,0,0,53,15,,0
372967412,377222081,89.199.182.182,0,0,,2023-12-10 01:27:39,2023-12-10 01:27:39,fa,1,0,55,0,0,45,0,,0
372967411,377222080,5.117.246.186,0,0,,2023-12-10 01:27:37,2023-12-10 01:27:37,fa,0,0,34,0,0,70,0,,0
372967410,377222079,2.177.138.102,0,0,,2023-12-10 01:27:34,2023-12-10 01:27:34,fa,0,0,61,0,0,61,0,,0
372967409,377222078,89.219.212.170,0,0,,2023-12-10 01:27:33,2023-12-10 01:27:33,fa,0,0,54,0,0,54,0,,0
372967408,377222077,5.22.99.166,0,0,,2023-12-10 01:27:33,2023-12-10 01:27:33,fa,0,0,51,0,0,51,15,,0
372967407,377222076,46.224.66.51,0,0,,2023-12-10 01:27:26,2023-12-10 01:27:26,fa,0,0,45,0,0,45,0,,0
372967406,377222075,5.125.157.230,0,0,,2023-12-10 01:27:24,2023-12-10 01:27:24,fa,0,0,34,0,0,70,0,,0
372967405,377222074,5.112.198.176,0,0,,2023-12-10 01:27:22,2023-12-10 01:27:22,fa,0,0,37,0,0,50,0,,0
372967404,377222073,5.208.51.107,0,0,,2023-12-10 01:27:18,2023-12-10 01:27:18,fa,0,0,44,0,0,44,15,,0
372967403,377222072,5.127.59.22,0,0,,2023-12-10 01:27:14,2023-12-10 01:27:14,fa,1,0,60,0,0,40,0,,0
372967402,377222071,5.22.99.166,0,0,,2023-12-10 01:27:13,2023-12-10 01:27:13,fa,0,0,51,0,0,51,0,,0
372967401,377222070,5.200.104.63,0,0,,2023-12-10 01:27:10,2023-12-10 01:27:10,fa,0,0,68,0,0,70,0,,0
372967400,377222069,46.143.73.95,0,0,,2023-12-10 01:27:08,2023-12-10 01:27:08,fa,1,0,46,0,0,70,0,,0
372967399,377222068,46.164.90.167,0,0,,2023-12-10 01:27:07,2023-12-10 01:27:07,fa,0,0,42,19,0,42,19,,0
372967398,377222067,188.121.139.158,0,0,,2023-12-10 01:27:06,2023-12-10 01:27:06,fa,0,0,45,18,0,45,18,,0
372967397,377222066,5.117.147.85,0,0,,2023-12-10 01:27:01,2023-12-10 01:27:01,fa,0,0,40,0,0,40,0,,0
372967396,377222065,5.113.62.56,0,0,,2023-12-10 01:26:59,2023-12-10 01:26:59,fa,0,0,45,0,0,45,15,,0
372967395,377222064,204.14.73.35,0,0,,2023-12-10 01:26:57,2023-12-10 01:26:57,fa,1,0,59,0,0,59,0,,0
372967394,377222063,91.251.66.111,0,0,,2023-12-10 01:26:56,2023-12-10 01:26:56,fa,0,0,46,0,0,46,0,,0
372967393,377222062,178.131.154.6,0,0,,2023-12-10 01:26:53,2023-12-10 01:26:53,fa,0,0,46,0,0,60,0,,0
372967392,377222061,5.211.138.110,0,0,,2023-12-10 01:26:51,2023-12-10 01:26:51,fa,0,0,44,0,0,44,30,,0
372967391,377222060,93.110.99.0,0,0,,2023-12-10 01:26:51,2023-12-10 01:26:51,fa,1,0,39,0,0,60,15,,0
372967390,377222059,46.164.64.250,0,0,,2023-12-10 01:26:43,2023-12-10 01:26:43,fa,0,0,42,25,0,42,25,,0
372967389,377222058,5.52.156.219,0,0,,2023-12-10 01:26:38,2023-12-10 01:26:38,fa,0,0,60,0,0,60,0,,0
372967388,377222057,5.52.105.5,0,0,,2023-12-10 01:26:36,2023-12-10 01:26:36,fa,0,0,31,20,0,31,20,,0
372967387,377222056,188.229.90.46,0,0,,2023-12-10 01:26:32,2023-12-10 01:26:32,fa,1,0,44,0,0,65,0,,0
372967386,377222055,164.90.208.205,0,0,,2023-12-10 01:26:32,2023-12-10 01:26:32,fa,0,0,45,0,0,45,0,,0
372967385,377222054,83.123.137.211,0,0,,2023-12-10 01:26:27,2023-12-10 01:26:27,fa,0,0,54,0,0,44,15,,0
372967384,377222053,5.22.25.208,0,0,,2023-12-10 01:26:26,2023-12-10 01:26:26,fa,0,0,31,0,0,31,0,,0
372967383,377222052,5.210.116.3,0,0,,2023-12-10 01:26:21,2023-12-10 01:26:21,fa,0,0,47,0,0,47,0,,0
372967382,377222051,5.134.169.122,0,0,,2023-12-10 01:26:18,2023-12-10 01:26:18,fa,0,0,66,0,0,66,0,,0
372967381,377222050,5.115.119.25,0,0,,2023-12-10 01:26:10,2023-12-10 01:26:10,fa,0,0,47,0,0,44,15,,0
372967380,377222049,93.110.83.193,0,0,,2023-12-10 01:26:04,2023-12-10 01:26:04,fa,0,0,65,0,0,65,0,,0
372967379,377222048,5.127.81.29,0,0,,2023-12-10 01:26:03,2023-12-10 01:26:03,fa,0,0,46,0,0,70,0,,0
372967378,377222047,5.127.228.49,0,0,,2023-12-10 01:25:59,2023-12-10 01:25:59,fa,0,0,41,0,0,35,0,,0
372967377,377222046,5.122.214.36,0,0,مشتری پاسخگو نیست/مرجوع شود ,2023-12-10 01:25:58,2023-12-10 01:25:58,fa,0,0,46,0,0,50,0,,0
372967376,377222045,94.24.103.70,0,0,,2023-12-10 01:25:55,2023-12-10 01:25:55,fa,1,0,57,0,0,70,15,,0
372967375,377222044,192.15.148.16,0,0,,2023-12-10 01:25:51,2023-12-10 01:25:51,fa,0,0,45,19,0,45,19,,0
372967374,377222043,5.119.112.26,0,0,,2023-12-10 01:25:48,2023-12-10 01:25:48,fa,0,0,44,0,0,70,15,,0
372967373,377222042,164.215.221.185,0,0,,2023-12-10 01:25:47,2023-12-10 01:25:47,fa,0,0,40,17,0,40,17,,0
372967372,377222041,37.153.186.253,0,0,,2023-12-10 01:25:46,2023-12-10 01:25:46,fa,1,0,32,0,0,67,15,,0
372967371,377222040,5.112.62.31,0,0,,2023-12-10 01:25:41,2023-12-10 01:25:41,fa,0,0,49,0,0,60,0,,0
372967370,377222039,109.108.166.8,0,0,,2023-12-10 01:25:40,2023-12-10 01:25:40,fa,0,0,46,0,0,46,15,,0
372967369,377222038,5.112.34.106,0,0,,2023-12-10 01:25:40,2023-12-10 01:25:40,fa,0,0,39,0,0,45,0,,0
372967368,377222037,46.143.73.95,0,0,,2023-12-10 01:25:38,2023-12-10 01:25:38,fa,1,0,46,0,0,46,0,,0
372967367,377222036,46.51.114.147,0,0,,2023-12-10 01:25:35,2023-12-10 01:25:35,fa,1,0,52,0,0,52,15,,0
372967366,377222035,172.99.190.240,0,0,"",2023-12-10 01:25:22,2023-12-10 01:25:22,fa,0,0,67,0,0,67,0,,0
372967365,377222034,5.210.134.37,0,0,"",2023-12-10 01:25:22,2023-12-10 01:25:22,fa,0,0,40,0,0,50,0,,0
372967364,377222033,178.131.176.121,0,0,,2023-12-10 01:25:21,2023-12-10 01:25:21,fa,0,0,44,0,0,44,15,,0
372967363,377222032,31.2.215.172,0,0,,2023-12-10 01:25:19,2023-12-10 01:25:19,fa,0,0,37,0,0,60,0,,0
372967362,377222031,5.117.37.132,0,0,,2023-12-10 01:25:15,2023-12-10 01:25:15,fa,0,0,47,0,0,44,15,,0
372967361,377222030,204.18.215.106,0,0,,2023-12-10 01:25:15,2023-12-10 01:25:15,fa,0,0,41,16,0,41,16,,0
372967360,377222029,5.208.157.31,0,0,,2023-12-10 01:25:14,2023-12-10 01:25:14,fa,0,0,42,0,0,70,0,,0
372967359,377222028,185.197.71.220,0,0,,2023-12-10 01:25:11,2023-12-10 01:25:11,fa,1,0,40,0,0,65,15,,0
372967358,377222027,31.56.199.104,0,0,,2023-12-10 01:25:06,2023-12-10 01:25:06,fa,0,0,41,0,0,60,0,,0
372967357,377222026,5.52.235.223,0,0,,2023-12-10 01:25:01,2023-12-10 01:25:01,fa,0,0,70,0,0,70,15,,0
372967356,377222025,5.120.251.44,0,0,,2023-12-10 01:24:56,2023-12-10 01:24:56,fa,0,0,70,0,0,70,15,,0
372967355,377222024,5.125.155.215,0,0,,2023-12-10 01:24:54,2023-12-10 01:24:54,fa,0,0,50,0,0,50,0,,0
372967354,377222023,188.122.101.232,0,0,,2023-12-10 01:24:53,2023-12-10 01:24:53,fa,0,0,51,0,0,70,15,,0
372967353,377222022,5.113.149.218,0,0,,2023-12-10 01:24:52,2023-12-10 01:24:52,fa,1,0,59,0,0,70,0,,0
372967352,377222021,94.24.103.70,0,0,,2023-12-10 01:24:50,2023-12-10 01:24:50,fa,1,0,57,0,0,57,0,,0
372967351,377222020,151.245.132.200,0,0,,2023-12-10 01:24:45,2023-12-10 01:24:45,fa,0,0,68,0,0,70,0,,0
372967350,377222019,178.131.138.152,0,0,,2023-12-10 01:24:42,2023-12-10 01:24:42,fa,1,0,48,24,0,48,24,,0
372967349,377222018,91.107.159.84,0,0,,2023-12-10 01:24:39,2023-12-10 01:24:39,fa,0,0,57,0,0,57,0,,0
372967348,377222017,2.147.219.215,0,0,,2023-12-10 01:24:37,2023-12-10 01:24:37,fa,0,0,20,20,0,20,20,,0
372967347,377222016,5.211.42.255,0,0,,2023-12-10 01:24:34,2023-12-10 01:24:34,fa,0,0,60,0,0,70,15,,0
372967346,377222015,91.107.159.84,0,0,,2023-12-10 01:24:31,2023-12-10 01:24:31,fa,0,0,57,0,0,57,0,,0
372967345,377222014,3.70.175.147,0,0,,2023-12-10 01:24:17,2023-12-10 01:24:17,fa,0,0,46,0,0,45,0,,0
372967344,377222013,86.55.27.9,0,0,,2023-12-10 01:24:16,2023-12-10 01:24:16,fa,0,0,45,0,0,45,15,,0
372967343,377222012,178.131.177.165,0,0,,2023-12-10 01:24:15,2023-12-10 01:24:15,fa,0,0,35,0,0,70,0,,0
372967342,377222011,46.164.70.234,0,0,,2023-12-10 01:24:14,2023-12-10 01:24:14,fa,0,0,55,0,0,55,0,,0
372967341,377222010,86.55.205.180,0,0,,2023-12-10 01:24:13,2023-12-10 01:24:13,fa,0,0,46,0,0,46,0,,0
372967340,377222009,5.112.31.40,0,0,,2023-12-10 01:24:12,2023-12-10 01:24:12,fa,1,0,45,25,0,45,25,,0
372967339,377222008,5.121.232.77,0,0,,2023-12-10 01:24:08,2023-12-10 01:24:08,fa,0,0,36,0,0,45,0,,0
372967338,377222007,109.108.166.8,0,0,,2023-12-10 01:24:01,2023-12-10 01:24:01,fa,0,0,46,0,0,46,0,,0
372967337,377222006,151.241.27.159,0,0,,2023-12-10 01:24:00,2023-12-10 01:24:00,fa,1,0,44,24,0,44,24,,0
372967336,377222005,5.214.237.172,0,0,,2023-12-10 01:24:00,2023-12-10 01:24:00,fa,0,0,50,0,0,50,0,,0
372967335,377222004,80.210.251.27,0,0,,2023-12-10 01:23:55,2023-12-10 01:23:55,fa,0,0,63,0,0,68,15,,0
372967334,377222003,5.124.20.141,0,0,,2023-12-10 01:23:44,2023-12-10 01:23:44,fa,0,0,20,20,0,20,20,,0
372967333,377222002,5.120.218.179,0,0,,2023-12-10 01:23:42,2023-12-10 01:23:42,fa,0,0,40,0,0,40,0,,0
372967332,377222001,89.199.236.130,0,0,,2023-12-10 01:23:40,2023-12-10 01:23:40,fa,1,0,32,19,0,32,19,,0
372967331,377222000,5.250.67.187,0,0,,2023-12-10 01:23:36,2023-12-10 01:23:36,fa,0,0,42,0,0,70,0,,0
372967330,377221999,192.15.148.16,0,0,,2023-12-10 01:23:36,2023-12-10 01:23:36,fa,0,0,45,19,0,45,19,,0
372967329,377221998,5.120.240.53,0,0,,2023-12-10 01:23:32,2023-12-10 01:23:32,fa,0,0,43,0,0,43,0,,0
372967328,377221997,5.214.87.74,0,0,,2023-12-10 01:23:28,2023-12-10 01:23:28,fa,0,0,31,18,0,31,18,,0
372967327,377221996,5.218.36.193,0,0,,2023-12-10 01:23:28,2023-12-10 01:23:28,fa,0,0,47,0,0,45,0,,0
372967326,377221995,5.125.178.142,0,0,,2023-12-10 01:23:27,2023-12-10 01:23:27,fa,0,0,53,0,0,53,15,,0
372967325,377221994,5.250.105.78,0,0,,2023-12-10 01:23:23,2023-12-10 01:23:23,fa,0,0,34,17,0,34,17,,0
372967324,377221993,5.125.199.144,0,0,,2023-12-10 01:23:06,2023-12-10 01:23:06,fa,0,0,54,0,0,44,15,,0
372967323,377221992,5.211.102.244,0,0,,2023-12-10 01:23:04,2023-12-10 01:23:04,fa,0,0,44,0,0,44,15,,0
372967322,377221991,5.124.20.141,0,0,,2023-12-10 01:23:03,2023-12-10 01:23:03,fa,0,0,20,20,0,20,20,,0
372967321,377221990,87.247.180.143,0,0,,2023-12-10 01:23:02,2023-12-10 01:23:02,fa,0,0,66,0,0,60,15,,0
372967320,377221989,5.78.55.222,0,0,,2023-12-10 01:22:58,2023-12-10 01:22:58,fa,0,0,39,0,0,70,15,,0
372967319,377221988,5.119.238.253,0,0,,2023-12-10 01:22:52,2023-12-10 01:22:52,fa,1,0,63,0,0,68,15,,0
372967318,377221987,5.127.121.227,0,0,,2023-12-10 01:22:51,2023-12-10 01:22:51,fa,0,0,65,0,0,65,0,,0
372967317,377221986,5.212.127.119,0,0,,2023-12-10 01:22:46,2023-12-10 01:22:46,fa,0,0,31,18,0,31,18,,0
372967316,377221985,5.211.135.166,0,0,,2023-12-10 01:22:45,2023-12-10 01:22:45,fa,0,0,47,0,0,47,0,,0
372967315,377221984,46.224.66.51,0,0,,2023-12-10 01:22:42,2023-12-10 01:22:42,fa,0,0,45,0,0,50,0,,0
372967314,377221983,37.19.89.66,0,0,,2023-12-10 01:22:40,2023-12-10 01:22:40,fa,0,0,66,45,0,66,45,,0
372967313,377221982,5.115.154.132,0,0,,2023-12-10 01:22:34,2023-12-10 01:22:34,fa,0,0,34,0,0,34,0,,0
372967312,377221981,37.19.89.66,0,0,,2023-12-10 01:22:29,2023-12-10 01:22:29,fa,0,0,66,45,0,66,45,,0
372967311,377221980,49.13.23.75,0,0,,2023-12-10 01:22:27,2023-12-10 01:22:27,fa,0,0,58,0,0,58,0,,0
372967310,377221979,2.145.24.238,0,0,,2023-12-10 01:22:26,2023-12-10 01:22:26,fa,0,0,26,0,0,26,0,,0
372967309,377221978,91.107.182.250,0,0,,2023-12-10 01:22:09,2023-12-10 01:22:09,fa,0,0,71,0,0,71,0,,0
372967308,377221977,5.211.58.74,0,0,,2023-12-10 01:22:07,2023-12-10 01:22:07,fa,0,0,75,45,0,75,45,,0
372967307,377221976,204.18.45.213,0,0,,2023-12-10 01:22:06,2023-12-10 01:22:06,fa,0,0,43,0,0,70,15,,0
372967306,377221975,5.211.102.244,0,0,,2023-12-10 01:22:04,2023-12-10 01:22:04,fa,0,0,44,0,0,44,0,,0
372967305,377221974,5.52.133.9,0,0,,2023-12-10 01:22:02,2023-12-10 01:22:02,fa,0,0,40,0,0,70,15,,0
372967304,377221973,5.114.130.28,0,0,,2023-12-10 01:22:01,2023-12-10 01:22:01,fa,0,0,44,0,0,44,15,,0
372967303,377221972,89.196.119.74,0,0,,2023-12-10 01:21:59,2023-12-10 01:21:59,fa,0,0,46,0,0,40,0,,0
372967302,377221971,83.123.157.255,0,0,,2023-12-10 01:21:56,2023-12-10 01:21:56,fa,0,0,46,0,0,51,15,,0
372967301,377221970,5.122.214.36,0,0,,2023-12-10 01:21:54,2023-12-10 01:21:54,fa,0,0,46,0,0,46,0,,0
372967300,377221969,5.211.83.221,0,0,,2023-12-10 01:21:50,2023-12-10 01:21:50,fa,0,0,52,0,0,52,0,,0
372967299,377221968,204.18.215.106,0,0,,2023-12-10 01:21:50,2023-12-10 01:21:50,fa,0,0,45,20,0,45,20,,0
372967298,377221967,5.106.163.25,0,0,,2023-12-10 01:21:47,2023-12-10 01:21:47,fa,0,0,39,18,0,39,18,,0
372967297,377221966,5.121.218.191,0,0,,2023-12-10 01:21:41,2023-12-10 01:21:41,fa,0,0,40,0,0,40,0,,0
372967296,377221965,5.122.192.8,0,0,,2023-12-10 01:21:40,2023-12-10 01:21:40,fa,0,0,36,0,0,30,0,,0
372967295,377221964,83.122.85.88,0,0,,2023-12-10 01:21:40,2023-12-10 01:21:40,fa,0,0,42,0,0,52,15,,0
372967294,377221963,5.121.232.77,0,0,,2023-12-10 01:21:35,2023-12-10 01:21:35,fa,0,0,36,0,0,36,0,,0
372967293,377221962,83.122.91.238,0,0,,2023-12-10 01:21:35,2023-12-10 01:21:35,fa,0,0,44,0,0,55,0,,0
372967292,377221961,46.164.79.178,0,0,,2023-12-10 01:21:34,2023-12-10 01:21:34,fa,0,0,70,0,0,70,0,,0
372967291,377221960,5.218.2.35,0,0,,2023-12-10 01:21:33,2023-12-10 01:21:33,fa,0,0,70,0,0,70,0,,0
372967290,377221959,91.251.181.124,0,0,,2023-12-10 01:21:23,2023-12-10 01:21:23,fa,0,0,42,0,0,70,0,,0
372967289,377221958,5.124.246.154,0,0,,2023-12-10 01:21:17,2023-12-10 01:21:17,fa,0,0,66,0,0,66,15,,0
372967288,377221957,5.125.199.144,0,0,,2023-12-10 01:21:10,2023-12-10 01:21:10,fa,0,0,54,0,0,54,0,,0
372967287,377221956,5.200.100.54,0,0,,2023-12-10 01:21:04,2023-12-10 01:21:04,fa,0,0,49,24,0,49,24,,0
372967286,377221955,5.121.134.204,0,0,,2023-12-10 01:21:00,2023-12-10 01:21:00,fa,0,0,41,0,0,41,0,,0
372967285,377221954,217.218.13.147,0,0,,2023-12-10 01:20:59,2023-12-10 01:20:59,fa,0,0,41,0,0,45,0,,0
372967284,377221953,89.43.93.210,0,0,,2023-12-10 01:20:59,2023-12-10 01:20:59,fa,1,0,70,0,0,70,15,,0
372967283,377221952,5.127.89.192,0,0,"",2023-12-10 01:20:57,2023-12-10 01:20:57,fa,0,0,60,0,0,45,0,,0
372967282,377221951,5.123.12.111,0,0,,2023-12-10 01:20:56,2023-12-10 01:20:56,fa,0,0,67,0,0,67,0,,0
372967281,377221950,188.212.150.77,0,0,,2023-12-10 01:20:51,2023-12-10 01:20:51,fa,0,0,59,19,0,59,19,,0
372967280,377221949,113.203.35.234,0,0,,2023-12-10 01:20:48,2023-12-10 01:20:48,fa,1,0,36,0,0,70,15,,0
372967279,377221948,5.212.102.47,0,0,,2023-12-10 01:20:39,2023-12-10 01:20:39,fa,1,0,70,0,0,70,0,,0
372967278,377221947,5.52.156.219,0,0,,2023-12-10 01:20:39,2023-12-10 01:20:39,fa,0,0,60,0,0,60,0,,0
372967277,377221946,164.138.170.152,0,0,,2023-12-10 01:20:38,2023-12-10 01:20:38,fa,0,0,20,20,0,20,20,,0
372967276,377221945,5.208.79.155,0,0,,2023-12-10 01:20:37,2023-12-10 01:20:37,fa,0,0,42,19,0,42,19,,0
372967275,377221944,113.203.35.234,0,0,,2023-12-10 01:20:36,2023-12-10 01:20:36,fa,1,0,36,0,0,36,0,,0
372967272,377221941,5.127.207.222,0,0,,2023-12-10 01:20:23,2023-12-10 01:20:23,fa,1,0,38,0,0,70,15,,0
372967271,377221940,78.158.191.196,0,0,,2023-12-10 01:20:22,2023-12-10 01:20:22,fa,0,0,40,19,0,40,19,,0
372967270,377221939,5.208.226.132,0,0,,2023-12-10 01:20:19,2023-12-10 01:20:19,fa,0,0,45,17,0,45,17,,0
372967269,377221938,185.89.115.171,0,0,,2023-12-10 01:20:18,2023-12-10 01:20:18,fa,1,0,52,0,0,70,15,,0
372967268,377221937,204.14.73.35,0,0,,2023-12-10 01:20:18,2023-12-10 01:20:18,fa,1,0,59,0,0,59,0,,0
372967267,377221936,5.126.58.9,0,0,,2023-12-10 01:20:11,2023-12-10 01:20:11,fa,0,0,55,0,0,55,0,,0
372967266,377221935,5.119.243.13,0,0,,2023-12-10 01:20:10,2023-12-10 01:20:10,fa,1,0,70,0,0,70,15,,0
372967265,377221934,193.111.236.3,0,0,,2023-12-10 01:20:09,2023-12-10 01:20:09,fa,0,0,67,0,0,70,15,,0
372967264,377221933,138.201.202.12,0,0,,2023-12-10 01:19:59,2023-12-10 01:19:59,fa,1,0,44,0,0,44,15,,0
372967263,377221932,164.90.177.235,0,0,,2023-12-10 01:19:52,2023-12-10 01:19:52,fa,0,0,33,0,0,70,0,,0
372967262,377221931,2.147.26.252,0,0,,2023-12-10 01:19:47,2023-12-10 01:19:47,fa,0,0,37,16,0,37,16,,0
372967261,377221930,136.244.64.2,0,0,تهران، داراباد، پورابتهاج، امام سجاد بعد از ندیم کاموئی، ساختمان صدف زنگ 3 طبقه اول زنگ 3 طبقه 1,2023-12-10 01:19:45,2023-12-10 01:19:45,fa,0,0,45,0,0,45,0,,0
372967260,377221929,5.211.183.46,0,0,,2023-12-10 01:19:44,2023-12-10 01:19:44,fa,0,0,40,0,0,40,0,,0
372967259,377221928,5.212.102.47,0,0,,2023-12-10 01:19:42,2023-12-10 01:19:42,fa,1,0,70,0,0,70,0,,0
372967258,377221927,5.126.162.101,0,0,,2023-12-10 01:19:41,2023-12-10 01:19:41,fa,0,0,44,0,0,44,0,,0
372967257,377221926,37.129.131.209,0,0,,2023-12-10 01:19:40,2023-12-10 01:19:40,fa,0,0,46,0,0,46,0,,0
372967256,377221925,188.229.73.128,0,0,,2023-12-10 01:19:35,2023-12-10 01:19:35,fa,1,0,70,0,0,70,0,,0
372967255,377221924,151.246.115.230,0,0,,2023-12-10 01:19:13,2023-12-10 01:19:13,fa,0,0,68,0,0,68,0,,0
372967254,377221923,5.120.158.33,0,0,,2023-12-10 01:19:08,2023-12-10 01:19:08,fa,0,0,42,0,0,42,0,,0
372967253,377221922,204.18.165.6,0,0,,2023-12-10 01:19:07,2023-12-10 01:19:07,fa,1,0,59,0,0,70,0,,0
372967252,377221921,5.112.89.9,0,0,,2023-12-10 01:19:06,2023-12-10 01:19:06,fa,0,0,60,0,0,60,15,,0
